"periodo","ecommerce","marca","producto","precio.antes","precio.actual","pulgadas","rango","descuento"
2017,"linio","samsung","tv led samsung un48j5500ag smart full hd tizen 48'' negro/plateado",2399,1699,48,"S/.1500 -
 S/.2500",-0.291788245102126
2017,"linio","sony","sony - televisor led ultra hd 4k 55"" smart xbr-55x705d - gris",NA,5500,55,"> S/.4,500",NA
2017,"linio",NA,"7"" pantalla t„°ctil capacitiva tft hdmi para raspberry pi 2 / modelo b / b / b+ (800 x 480)",370,185,7,"< S/.500",-0.5
2017,"linio","sony","sony - televisor led full hd 40"" smart kdl-40w655d - negro",2189,1599,40,"S/.1500 -
 S/.2500",-0.269529465509365
2017,"linio",NA,"mxq quad core android 4 caja de tv totalmente cargado xbmc free sports film movies live",225,135,NA,"< S/.500",-0.4
2017,"linio","lg","lg full hd smart tv webos 3.0 led 49'' 49lh6000",NA,2399,49,"S/.1500 -
 S/.2500",NA
2017,"linio","lg","sj4000 2.0 pulgadas a prueba de agua casco de deportes de acci„≥n lleno 1080p la c„°mara del coche amarillo",125,87,4000,"< S/.500",-0.304
2017,"linio","panasonic","panasonic - televisor led uhd 4k 55"" smart tc-55cx640w - negro",5299,4249,55,"S/.3500 -
 S/.4500",-0.198150594451783
2017,"linio","panasonic","panasonic tv led hd 32'' - tc-32c400l",NA,999,32,"S/.500 -
 S/.1500",NA
2017,"linio",NA,"mxq 4,4 quad core android tv box wifi xbmc kodi 1080p hdmi au media hd",237,142,1080,"< S/.500",-0.40084388185654
2017,"linio","royal","royal tv led  hd 42'' ry-s42d - negro",1299,849,42,"S/.500 -
 S/.1500",-0.346420323325635
2017,"linio","samsung","samsung tv curved smart ultra hd 55'' un55ju6700 - negro",NA,5199,55,"> S/.4,500",NA
2017,"linio","lg","lg - televisor led full hd 43"" 43lh5100 - negro",1679,1379,43,"S/.500 -
 S/.1500",-0.178677784395474
2017,"linio","lg","lg - televisor led full hd 43"" smart 43lh6000 - negro",1948,1559,43,"S/.1500 -
 S/.2500",-0.199691991786448
2017,"linio","lg","tv led smart lg 32lh570b hd - negro",1099,889,32,"S/.500 -
 S/.1500",-0.191082802547771
2017,"linio","lg","er clip en pasivos polarizados circulares de los vidrios 3d clip para lg 3d tv cinema cine negro.",34.76,19.88,NA,"< S/.500",-0.428078250863061
2017,"linio","samsung","pixnor cable adaptador hdtv hdmi 1080p mhl micro usb av tv para samsung galaxy s5 / nota 3",41,29,1080,"< S/.500",-0.292682926829268
2017,"linio",NA,"pixnor 1.8 m de alta velocidad hdmi al cable de hdmi micro (negro)",33,23,NA,"< S/.500",-0.303030303030303
2017,"linio","sony","sony tv led hd 32"" kdl-32r305c -negro",999,799,32,"S/.500 -
 S/.1500",-0.2002002002002
2017,"linio","samsung","samsung - tv led full hd 48'' 48j5000 - negro",1899,1589,48,"S/.1500 -
 S/.2500",-0.163243812532912
2017,"linio",NA,"android 4.4 smart tv caja xbmc cargado completamente quad core 8gb wifi 1080p hdmi medios",245,147,1080,"< S/.500",-0.4
2017,"linio",NA,"negro articulador giratorio led tv lcd soportes de pared soporte de metal de 10 ""~ 26""",108,75,26,"< S/.500",-0.305555555555556
2017,"linio","panasonic","panasonic tv led smart full hd 50'' - tc-50as600",2699,2399,50,"S/.1500 -
 S/.2500",-0.111152278621712
2017,"linio","samsung","samsung tv led curvo uhd smart 49"" un49ku6300",NA,3599,49,"S/.3500 -
 S/.4500",NA
2017,"linio","lg","tv lg led smart full hd 49lh5730 - negro",1899,1579,49,"S/.1500 -
 S/.2500",-0.168509741969458
2017,"linio","daewoo","daewoo  led hd 24"" l24r630aksp - negro",685,497,24,"< S/.500",-0.274452554744526
2017,"linio",NA,"ew s805 quad core android 1gb + 8gb 1080p wifi smart tv box enchufe de reino unido",316.32,160.66,805,"< S/.500",-0.492096611026808
2017,"linio",NA,"bolvo 40ch 7 ""hd a„©rea video diversidad fpv monitor de grabaci„≥n de v„≠deo con bater„≠a incorporada ((negro-lcd5802d))",692.81,519.6,40,"S/.500 -
 S/.1500",-0.250010825478847
2017,"linio",NA,"onebird 40ch 7 ""hd a„©rea video diversidad fpv monitor de grabaci„≥n de v„≠deo con bater„≠a incorporada ((negro-lcd5800d))",376.61,308.82,40,"< S/.500",-0.180000531053344
2017,"linio","lg","televisor 32"" led hd lg 32lw340c",1017.1,999,32,"S/.500 -
 S/.1500",-0.017795693638777
2017,"linio",NA,"televisor 32"" led wide hd advance 32l91f",NA,738.5,32,"S/.500 -
 S/.1500",NA
2017,"linio","jvc","smart tv 65"" jvc lt-65kb66 con android",NA,4517.6,65,"> S/.4,500",NA
2017,"linio","lg","televisor lg 43lw300c, 43"" led full hd 43lw300c",NA,1334.4,43,"S/.500 -
 S/.1500",NA
2017,"linio","lg","televisor 55"" full hd lg 55lw540s",2599,2499,55,"S/.1500 -
 S/.2500",-0.0384763370527126
2017,"linio","lg","televisor 49"" lg full hd 49lw540h",1975.2,1939,49,"S/.1500 -
 S/.2500",-0.01832725799919
2017,"linio","jvc","televisor jvc  42"", led hd tv, slim bezel",NA,1339,42,"S/.500 -
 S/.1500",NA
2017,"linio","sony","sony bravia tv led full hd de 32‚¥‚¥ - kdl-32ex525",NA,1799,32,"S/.1500 -
 S/.2500",NA
2017,"linio","lg","9,8 pulgadas tft lcd de pantalla digital multimedia portable video reproductor de tv con control remoto, soporte tv, funcion de radio fm, disco de u y tf tarjeta de lectura",351,298,NA,"< S/.500",-0.150997150997151
2017,"linio","daewoo","tv daewoo l32r640ats led 32"" hd negro",899,599,32,"S/.500 -
 S/.1500",-0.333704115684093
2017,"linio","jvc","smart tv 32"" jvc hd con android lt-32kb45",999,849,32,"S/.500 -
 S/.1500",-0.15015015015015
2017,"linio","lg","7,8 pulgadas de ancho lcd mini monitor de tv anal„≥gica con „Ångulo de visi„≥n amplio , compatibilidad con tarjetas sd mmc , disco flash usb , av en funci„≥n ( da- 701c )",285,242,701,"< S/.500",-0.150877192982456
2017,"linio","jvc","televisor jvc  39"" led hdtv lt-39kb35",999,899,39,"S/.500 -
 S/.1500",-0.1001001001001
2017,"linio","sony","sony bravia tv led hd de 24‚¥‚¥ - kdl-24r405a",NA,949,24,"S/.500 -
 S/.1500",NA
2017,"linio","aoc","tv led aoc le40f1351 40"" full hd - negro",1099,849,40,"S/.500 -
 S/.1500",-0.227479526842584
2017,"linio","imaco","imaco - tv led hd 16"" - led16hd negro",449,299,16,"< S/.500",-0.334075723830735
2017,"linio","aoc","aoc smart tv 43"" fullhd wi-fi hdmi2 usb2 sintonizador digital - negro",NA,1699,43,"S/.1500 -
 S/.2500",NA
2017,"linio","royal","televisor hd tv monitor royal ry-l16a",499,299,16,"< S/.500",-0.400801603206413
2017,"linio","blackline","blackline - tv led hd 39'' bl390led  2usb 2hdmi sonido stereo conexionpc - negro",NA,1399,39,"S/.500 -
 S/.1500",NA
2017,"linio","hyundai","televisor hyundai 49"" hyled493a led fullhd 2usb 2hdmi + rack de pared - negro",NA,1599,49,"S/.1500 -
 S/.2500",NA
2017,"linio","daewoo","daewoo tv led full hd 43"" l43r630aksp 2hdmi 2usb pc sonidodolby dts - negro",NA,1599,43,"S/.1500 -
 S/.2500",NA
2017,"linio","samsung","samsung tv curved smart full hd 49""  un49k6500ag - negro",3499,1845,49,"S/.1500 -
 S/.2500",-0.472706487567877
2017,"linio","aoc","led aoc 32'' le32h1352 hd sintonizador tv-digital usb 2hdmi ‚<U+0080><U+0093> negro",899,593,32,"S/.500 -
 S/.1500",-0.340378197997775
2017,"linio",NA,"tv led continental electric 19"" hd celed99935-negro",499,337,19,"< S/.500",-0.324649298597194
2017,"linio","lg","tv led lg 43lw300c full hd 43''- negro",1299,1109,43,"S/.500 -
 S/.1500",-0.14626635873749
2017,"linio","aoc","aoc - tv led 43"" le43f1361 - negro",1399,799,43,"S/.500 -
 S/.1500",-0.428877769835597
2017,"linio",NA,"importec virtual -  m8c s812 android smart tv box  4.4 gpu 8 core ultra hd 3d bluetooh 4k - negro",NA,450,812,"< S/.500",NA
2017,"linio","lg","television lg 32lf510b led tv 32""-negro",1099,839,32,"S/.500 -
 S/.1500",-0.236578707916288
2017,"linio",NA,"built digital tv port„°til lcd de 7"" tv-9052da usb/sd",399,309,7,"< S/.500",-0.225563909774436
2017,"linio","aoc","aoc - tv led 49"" full hd le49f1361 - negro",1699,1099,49,"S/.500 -
 S/.1500",-0.353148911124191
2017,"linio",NA,"built digital televisor port„°til con/tv digital lcd de 7"" tv-9052da usb/sd",NA,399,7,"< S/.500",NA
2017,"linio","blackline","blackline - tv led hd 28'' bl280led  sonido stereo",899,619,28,"S/.500 -
 S/.1500",-0.311457174638487
2017,"linio","samsung","samsung tv 3d smart full hd 55‚¥‚¥un55h7100agxpe + teclado smart vg-kbd1000",4999,3460,55,"S/.2500 -
 S/.3500",-0.307861572314463
2017,"linio","lg","lg smart tv webos 2.0 full hd 49'' 49lf5900 - negro",1699,1675,49,"S/.1500 -
 S/.2500",-0.0141259564449676
2017,"linio","sony","combo sony smart tv 48"" kdl-48w655d + minicomponente bluetooth nfc mhc-v6d",3099,2322,48,"S/.1500 -
 S/.2500",-0.250726040658277
2017,"linio","sony","sony smart tv 48"" hd kdl-48r555c",2199,1832,48,"S/.1500 -
 S/.2500",-0.166894042746703
2017,"linio","lg","televisor smart ulra lg 49uh6100 led led 49''-negro",2999,1999,49,"S/.1500 -
 S/.2500",-0.333444481493831
2017,"linio","samsung","samsung tv smart led full hd 43"" 43j5200 - negro",1999,1227,43,"S/.500 -
 S/.1500",-0.386193096548274
2017,"linio","aoc","aoc tv led full hd smart 49'' le49d5542 - negro",1999,1289,49,"S/.500 -
 S/.1500",-0.355177588794397
2017,"linio","lg","tv led lg ultra hd 4k 55uh6230 smart tv webos 2.0 led 55'' - plateado",NA,3999,55,"S/.3500 -
 S/.4500",NA
2017,"linio","lg","tv led lg 43lh5700 smart full hd led 43''- negro",1499,1299,43,"S/.500 -
 S/.1500",-0.133422281521014
2017,"linio","panasonic","smart tv led panasonic 32"" tc-32as600l - wi-fi bluetooth",1200,888,32,"S/.500 -
 S/.1500",-0.26
2017,"linio","nex","tv led imaco  led16hd  conexi„≥n usb 16"" -  negro",449,299,16,"< S/.500",-0.334075723830735
2017,"linio","lg","televisor smart tv led 32'' full hd 32lh570b - lg -",NA,1200,32,"S/.500 -
 S/.1500",NA
2017,"linio","lg","tv led lg  32lx330c funcion hotelera hd -plomo",999,779,32,"S/.500 -
 S/.1500",-0.22022022022022
2017,"linio","samsung","samsung smart tv curvo ultra hd 4k 49'' tizen un49ku6500",NA,3999,49,"S/.3500 -
 S/.4500",NA
2017,"linio","panasonic","televisor panasonic tc-40cs600l full  hd 40"" smart- bluetooth  - negro",1699,1199,40,"S/.500 -
 S/.1500",-0.294290759270159
2017,"linio","lg","televisor lg 49ub7000 smart-tv 4k ultra hd 49''",NA,3500,49,"S/.2500 -
 S/.3500",NA
2017,"linio","lg","tv led lg ultra hd 60uh6150  smart tv  4k webos 3.0 - plateado",4399,3199,60,"S/.2500 -
 S/.3500",-0.272789270288702
2017,"linio","daewoo","daewoo tv led full hd 40"" l43r630aksp 2hdmi 2usb pc sonidodolby dts - negro",1499,799,40,"S/.500 -
 S/.1500",-0.466977985323549
2017,"linio","lg","led lg 49"" full hd game tv modelo 2016 - procesador triple xd engine 120 hz hdmi usb - gris",NA,2199,49,"S/.1500 -
 S/.2500",NA
2017,"linio","samsung","tv samsung ultra hd un55ku6300 4k curve smart uhdtv tizen 55'' - negro.",3999,2749,55,"S/.2500 -
 S/.3500",-0.312578144536134
2017,"linio","haier","convertidor  smart para tv   con wifi- dma6000 - haier",250,164.99,6000,"< S/.500",-0.34004
2017,"linio","daewoo","tv daewoo - tv led hd 32"" l32r640ats - color negro",900,585,32,"S/.500 -
 S/.1500",-0.35
2017,"linio","lg","tv led smart lg 40lh5710 full hd - negro",1499,1149,40,"S/.500 -
 S/.1500",-0.233488992661774
2017,"linio","imaco","tv led imaco led32hd tv-monitor hd 32'' - negro.",749,559,32,"S/.500 -
 S/.1500",-0.253671562082777
2017,"linio","aoc","tv led aoc le32w354f led hd 32""  - negro",899,689,32,"S/.500 -
 S/.1500",-0.233592880978865
2017,"linio","aoc","aoc - tv led 55"" full hd le55f1361 - negro",2299,1799,55,"S/.1500 -
 S/.2500",-0.217485863418878
2017,"linio","lg","lg ultra hd 4k smart tv webos 3.0 led 43'' 43uh6100",2299,1499,43,"S/.500 -
 S/.1500",-0.347977381470204
2017,"linio","sony","sony android tv ultra hd 4k smart 55"" triluminos motion flow xr960 xbr-55x855d",5499,4757,55,"> S/.4,500",-0.134933624295326
2017,"linio","lg","lg tv led 43"" full hd 43lh5100",NA,1399,43,"S/.500 -
 S/.1500",NA
2017,"linio","aoc","aoc - tv led hd 32"" le32w454f",799,695,32,"S/.500 -
 S/.1500",-0.130162703379224
2017,"linio","aoc","aoc - tv led smart 49"" le49f1761 - negro.",2199,1099,49,"S/.500 -
 S/.1500",-0.500227376080036
2017,"linio","sony","sony android tv ultra hd 4k smart 65"" triluminos motion flow xr960 xbr-65x855d",7999,6921,65,"> S/.4,500",-0.134766845855732
2017,"linio","olitec","olitec televisor led full hd 48"" olivv1048a",1799,1159,48,"S/.500 -
 S/.1500",-0.355753196220122
2017,"linio","aoc","aoc - tv led 24"" hd le24h1351-negro",699,369,24,"< S/.500",-0.472103004291845
2017,"linio","haier","haier tv led hd 32f2000 32""",NA,799,32,"S/.500 -
 S/.1500",NA
2017,"linio","lg","lg - televisor led ultra hd 4k 49"" smart 49uh6230 - negro",2999,2099,49,"S/.1500 -
 S/.2500",-0.300100033344448
2017,"linio","lg","lg - televisor led ultra hd 4k 55"" smart 55uh6150 ‚<U+0080><U+0093> gris",3999,2999,55,"S/.2500 -
 S/.3500",-0.250062515628907
2017,"linio","lg","lg - tv led cinema 3d smart tv 55‚¥‚¥ - 55la7900",3999,2811,55,"S/.2500 -
 S/.3500",-0.297074268567142
2017,"linio","aoc","televisor led aoc le40f1351 40"" full hd - negro",NA,999,40,"S/.500 -
 S/.1500",NA
2017,"linio","lg","lg tv led curvo 55"" smart ultra hd 4k cinema 3d -†55uc9700",5999,5407,55,"> S/.4,500",-0.0986831138523088
2017,"linio","lg","lg - tv monitor led 23.6"" hd - 24mt48af",NA,599,23.6,"S/.500 -
 S/.1500",NA
2017,"linio","aoc","aoc - tv led smart 43"" le43f1761 - negro",1699,1019,43,"S/.500 -
 S/.1500",-0.400235432607416
2017,"linio","lg","tv led 49"" lg 49lf5100 full hd",1799,1619,49,"S/.1500 -
 S/.2500",-0.100055586436909
2017,"linio","aoc","aoc - tv led 32"" le32h1352-negro",899,559,32,"S/.500 -
 S/.1500",-0.378197997775306
2017,"linio","aoc","aoc - tv led 58"" full hd le58f1352 - negro",2699,1599,58,"S/.1500 -
 S/.2500",-0.407558354946276
2017,"linio","panasonic","panasonic - tv led 32"" full  hd tc32as600hl smart tv - negro",NA,1099,32,"S/.500 -
 S/.1500",NA
2017,"linio","samsung","samsung tv led curvo smart 3d 48"" special edition - un48h6800ag",NA,3199,48,"S/.2500 -
 S/.3500",NA
2017,"linio","nex","nex tv led smart hd 32""  led3215smr",999,699,32,"S/.500 -
 S/.1500",-0.3003003003003
2017,"linio","samsung","samsung - tv led smart curvo 3d ultra hd 65‚<U+0080>ù un65hu9000 - gris",14999,12999,65,"> S/.4,500",-0.133342222814854
2017,"linio","lg","tv led lg 49lf5100 televisor led 49"" full hd negro",NA,1899,49,"S/.1500 -
 S/.2500",NA
2017,"linio","lg","lg ultra hd 4k smart tv webos 3.0 led 55'' 55uh6230",3999,2999,55,"S/.2500 -
 S/.3500",-0.250062515628907
2017,"linio","aoc","aoc - tv led smart 43"" le43f1761 - negro",1699,1019,43,"S/.500 -
 S/.1500",-0.400235432607416
2017,"linio","lg","lg tv led smart 55"" webos 2.0 55lf5950 -negro",NA,2999,55,"S/.2500 -
 S/.3500",NA
2017,"linio","samsung","samsung tv smart full hd  55'' tizen un55j5500 - negro",2499,2459,55,"S/.1500 -
 S/.2500",-0.0160064025610244
2017,"linio","sony","combo sony  smart tv 40"" kdl-40w655d + minicomponente bluetooth nfc mhc-v6",2499,1911,40,"S/.1500 -
 S/.2500",-0.235294117647059
2017,"linio","sony","sony android tv full hd 3d smart 50"" triluminos motion flow xr960 kdl-50fa95c",3699,3200,50,"S/.2500 -
 S/.3500",-0.134901324682347
2017,"linio","sony","sony android tv led smart 3d full hd 65"" motion flow xr960 kdl-65w855c",5999,4799,65,"> S/.4,500",-0.200033338889815
2017,"linio","samsung","samsung - televisor led full hd curvo smart 55"" un55k6500 ‚<U+0080><U+0093> negro",5059,2899,55,"S/.2500 -
 S/.3500",-0.426961850168017
2017,"linio","haier","haier tv led hd 24b800 24""",NA,499,24,"< S/.500",NA
2017,"linio","samsung","samsung curvo smart tv full hd 55'' tizen un55k6500",3999,2899,55,"S/.2500 -
 S/.3500",-0.275068767191798
2017,"linio","lg","lg - tv monitor led 23.6"" hd - 24mt48af",NA,599,23.6,"S/.500 -
 S/.1500",NA
2017,"linio","lg","lg tv led webos 3d smart full hd 49'' - 49lf6450",3499,2479,49,"S/.1500 -
 S/.2500",-0.29151186053158
2017,"linio","panasonic","panasonic led smart full hd 42"" - tc-l42as610",1939,1549,42,"S/.1500 -
 S/.2500",-0.201134605466735
2017,"linio","hyundai","televisor 40 full hd  - hyled401a-hyundai +usb 8gb",1099,849,40,"S/.500 -
 S/.1500",-0.227479526842584
2017,"linio","sony","sony android tv ultra hd 4k  65"" hdr triluminos motion flow xr960 ultra slim xbr-65x935d",13999,9999,65,"> S/.4,500",-0.285734695335381
2017,"linio","lg","lg - televisor led ultra hd 4k 60"" smart 60uh6500 ‚<U+0080><U+0093> gris",6489,5189,60,"> S/.4,500",-0.200339035290492
2017,"linio","aoc","televisor led 39 pulgadas + marca aoc + high definition +",NA,999,39,"S/.500 -
 S/.1500",NA
2017,"linio","samsung","samsung tv ultra hd 4k smart tizen 50'' tizen un50ku6000 - negro",NA,2999,50,"S/.2500 -
 S/.3500",NA
2017,"linio","lg","lg tv led hd 32'' 32lx300c",899,749,32,"S/.500 -
 S/.1500",-0.166852057842047
2017,"linio","lg","lg tv led smart 40"" full hd 40lh5710",NA,1999,40,"S/.1500 -
 S/.2500",NA
2017,"linio","aoc","aoc - tv led smart 43"" le43f1761 - negro",1699,899,43,"S/.500 -
 S/.1500",-0.470865214832254
2017,"linio","sony","sony android tv ultra hd 4k smart 49"" motion flow xr960 xbr-49x835c",3499,3023,49,"S/.2500 -
 S/.3500",-0.136038868248071
2017,"linio","sony","televisi„≥n sony  led full hd 40"" kdl-40r355c",1299,1149,40,"S/.500 -
 S/.1500",-0.115473441108545
2017,"linio","nex","televisor led 32"" hd nex le3208tva-negro",NA,799,32,"S/.500 -
 S/.1500",NA
