"fecha","categoria","ecommerce","producto","precio.antes","precio.actual"
"2017-08-28","cÛmputo","linio","Impresora De Tinta HP Deskjet Ink Advantage 1115  USB 2.0","S/ 130.00","S/ 86.00"
"2017-08-28","cÛmputo","linio","Epson - Impresora Matricial FX-890 - Negro","S/ 1,848.70","S/ 1,789.00"
"2017-08-28","cÛmputo","linio","HP - Impresora Laser HP CP1025NW 600x600 16/4ppm USB 2.0 Wifi - Blanco","S/ 999.00","S/ 899.00"
"2017-08-28","cÛmputo","linio","Impresora Multifuncional de tinta HP DeskJet Ink Advantage Ultra 2529 - Negro","S/ 399.00","S/ 239.00"
"2017-08-28","cÛmputo","linio","HP - Impresora Multifuncional Deskjet Ink Advantage 2545 - Blanco","S/ 300.00","S/ 199.00"
"2017-08-28","cÛmputo","linio","Impresora HP OfficeJet Pro 8210","S/ 499.00","S/ 299.00"
"2017-08-28","cÛmputo","linio","CLX-6260ND/XPE MULTIFUNCIONAL A COLOR","S/ 2,700.00","S/ 2,500.00"
"2017-08-28","cÛmputo","linio","Impresora Laser Color HL-L8350CDW","S/ 2,000.00","S/ 1,800.00"
"2017-08-28","cÛmputo","linio","Control remoto inal√°mbrico laser del presentador PPT BSTUO 2,4 GHz USB","S/ 43.00","S/ 34.00"
"2017-08-28","cÛmputo","linio","Canon G4100 Multifuncional De Tinta Continua","S/ 1,000.00","S/ 848.00"
"2017-08-28","cÛmputo","linio","HP - Impresora L√°ser Monocrom√°tica Inal√°mbrica LaserJet Pro M102w Wi-Fi - Blanco","S/ 399.00","S/ 339.00"
"2017-08-28","cÛmputo","linio","Impresora Multifuncional Con Sistema Continuo Canon PIXMA G3100","S/ 650.00","S/ 560.00"
"2017-08-28","cÛmputo","linio","IMPRESORA EPSON ( L375 ) CON- TANQUE / IMPRIME - ESCANEA - FOTOCOPIA - INALAMBRICO","S/ 879.00","S/ 704.00"
"2017-08-28","cÛmputo","linio","Impresora ZJ-5890K 58mm POS Receipt Thermal Printer USB.","S/ 117.63","S/ 97.63"
"2017-08-28","cÛmputo","linio","Impresora laser HP LaserJet Pro M402dn/Duplex/ negro","S/ 1,600.00","S/ 1,480.00"
"2017-08-28","cÛmputo","linio","HP- Impresora laser  Color LaserJet Enterprise M452dw, LAN/WIFI/USB. BLANCO","S/ 2,500.00","S/ 1,999.99"
"2017-08-28","cÛmputo","linio","Brother - Impresora a Tinta DCP-J105 - Negro","S/ 650.00","S/ 529.00"
"2017-08-28","cÛmputo","linio","Brother - Multifuncional L√°ser Inal√°mbrica MFC 9330CDW - Negro","S/ 1,850.00","S/ 1,779.00"
"2017-08-28","cÛmputo","linio","58mm T√©rmica Dot Impresora De Recibos Blanco De La EU.","S/ 191.00","S/ 115.00"
"2017-08-28","cÛmputo","linio","Impresora 58mm Thermal Dot Receipt Printer EU Plug-Negro","S/ 161.21","S/ 138.64"
"2017-08-28","cÛmputo","linio","Brother - Impresora L√°ser Monocrom√°tica HL-L2360DW - Negro","S/ 890.00","S/ 670.00"
"2017-08-28","cÛmputo","linio","Epson - Impresora A3 L1300 Sistema de Tinta Continua - Negro","S/ 2,600.00","S/ 2,330.00"
"2017-08-28","cÛmputo","linio","Epson- Impresora De Tinta Continua L1300 Para Formato A3 - Negro","S/ 2,800.00","S/ 2,325.50"
"2017-08-28","cÛmputo","linio","Impresora Epson TM-T88V Tecnologia De Impresion Termica Con Velocidad De Impresion 300 Mm/s.","S/ 2,081.00","S/ 1,475.50"
"2017-08-28","cÛmputo","linio","Impresora Termica Epson TM-T88V Com Velocidad De Impresion 300 Mm/seg Negro","S/ 1,620.99","S/ 1,199.00"
"2017-08-28","cÛmputo","linio","Impresora Inalambrica De Tinta Para Fotos Epson PictureMate PM-525 Wi-Fi","S/ 1,109.00","S/ 789.00"
"2017-08-28","cÛmputo","linio","Impresora Epson L805 Printer CD/DVD/ Inalambrica/ Tinta 6 Colores- Negro",NA,"S/ 1,500.00"
"2017-08-28","cÛmputo","linio","Impresora L√°ser Blanco Y Negro HP Laserjet Enterprise M606dn","S/ 5,299.00","S/ 4,719.00"
"2017-08-28","cÛmputo","linio","Epson - Impresora Matricial LX-350 9 pines - Negro","S/ 980.00","S/ 799.00"
"2017-08-28","cÛmputo","linio","Xprinter XP-58IIH USB Efectivo t√©rmica impresora de recibos - Negro","S/ 144.00","S/ 115.00"
"2017-08-28","cÛmputo","linio","Samsung - Impresora Multifuncional Sl-M4580fx - Blanco","S/ 10,000.00","S/ 6,965.00"
"2017-08-28","cÛmputo","linio","Brother - Impresora L√°ser Color HL-3150CDN - Blanco y Negro","S/ 1,100.00","S/ 965.00"
"2017-08-28","cÛmputo","linio","Impresora multifuncional Laser monocromatica MFC-L6700DW con duplex automatico/ bandeja 520 hojas / pantalla tactil","S/ 5,000.00","S/ 2,999.00"
"2017-08-28","cÛmputo","linio","Louiwill USB Mini 58mm POS T√©rmica De Recibos Bill Dot Impresora La Configuraci√≥n Del Rollo De Papel POS Z-5890","S/ 146.00","S/ 122.00"
"2017-08-28","cÛmputo","linio","ER USB Mini 58mm POS Bill t√©rmica de recibos Dot impresora La configuraci√≥n rollo de papel POS-5890C Negro.","S/ 160.42","S/ 116.73"
"2017-08-28","cÛmputo","linio","Impresora ZJ - 5890T 58mm USB Thermal Receipt Printer US PLUG Negro","S/ 182.67","S/ 127.87"
"2017-08-28","cÛmputo","linio","Impresora ZJ - 5890T 58mm USB Thermal Receipt Printer US PLUG Blanco","S/ 182.67","S/ 127.87"
"2017-08-28","cÛmputo","linio","ER Impresora de recibos port√°til inal√°mbrica 58 mmBluetooth 4.0 para PC Android","S/ 258.55","S/ 186.82"
"2017-08-28","cÛmputo","linio","Impresora laser HL-L6400DW monocromatica / Duplex / Wifi automatico /bandeja 520 hojas-Blanco","S/ 3,500.00","S/ 2,350.00"
"2017-08-28","cÛmputo","linio","EW Impresi√≥n 3D Pen impresora Arte Modelado estereosc√≥pica ABS Filamento Dise√±o fresco","S/ 177.08","S/ 128.63"
"2017-08-28","cÛmputo","linio","EH azul regulaciones pluma impresi√≥n en 3D de los Estados Unidos (tres equipos de color al azar)-Azul","S/ 156.69","S/ 134.75"
"2017-08-28","cÛmputo","linio","Portable Mini 48mm POS Receipt Impresora T√©rmica Con Puerto USB US PLUG","S/ 179.00","S/ 152.00"
"2017-08-28","cÛmputo","linio","ER impresora cambia Mini USB-","S/ 25.74","S/ 20.53"
"2017-08-28","cÛmputo","linio","IFone 5MW Laser Pointer Pen 532nm Lazer High Power Beam Light (Black)","S/ 39.00","S/ 31.00"
"2017-08-28","cÛmputo","linio","Impresora 58mm Thermal Dot Receipt Printer EU Plug-Negro","S/ 199.06","S/ 139.64"
"2017-08-28","cÛmputo","linio","EH La impresi√≥n 3D pluma azul regulaci√≥n de la UE (equipos de tres colores al azar)-Aleatorio","S/ 156.86","S/ 135.21"
"2017-08-28","cÛmputo","linio","EW USB Mini 58mm POS t√©rmica de recibos Bill Dot impresora La configuraci√≥n del rollo de papel POS-5890C","S/ 217.60","S/ 157.57"
"2017-08-28","cÛmputo","linio","Impresora Epson TM-U220PA, matriz de 9 pines, velocidad 4.7 lps.","S/ 1,350.00","S/ 1,152.00"
"2017-08-28","cÛmputo","linio","EH Impresora de recibos port√°til inal√°mbrica 58 mmBluetooth 4.0 para PC Android","S/ 263.73","S/ 245.27"
"2017-08-28","cÛmputo","linio","Impresora Brother laser HL-L5100DN Monocrom√°tica/Duplex/ Negro","S/ 2,500.00","S/ 1,320.00"
"2017-08-28","cÛmputo","linio","Impresora transferencia T√©rmica / ticketera Zebra GX420, codigo de barras, monocromatico - Gris oscuro",NA,"S/ 3,200.00"
"2017-08-28","cÛmputo","linio","Impresora Matricial Epson LX-350, Matriz De 9 Pines, Usb, Paralelo + 01 CINTA LX-350",NA,"S/ 900.00"
"2017-08-28","cÛmputo","linio","Impresora Matricial  Epson FX-890 De 9 Pines , Paralelo/USB + 1 Cinta EPSON FX-890","S/ 1,900.00","S/ 1,655.00"
"2017-08-28","cÛmputo","linio","QS 5803 √<U+009A>til Ligero Mini Port√°til Bluetooth 4.0 Impresora EU PLUG","S/ 200.00","S/ 170.00"
"2017-08-28","cÛmputo","linio","Epson - Impresora Multifuncional Epson de Tinta Continua L850 - Negro","S/ 2,000.00","S/ 1,745.50"
"2017-08-28","cÛmputo","linio","ER Impresora l√°ser m√°quina de grabado de cortador USB grabador NEJE DK-8 Pro-5 DIY 500mW","S/ 508.97","S/ 365.70"
"2017-08-28","cÛmputo","linio","ER M√°quina de bricolaje grabador de impresi√≥n de grabado l√°ser NEJE JZ-6 250 mW USB roja-Transparente","S/ 425.98","S/ 306.41"
"2017-08-28","cÛmputo","linio","Epson FX-890 impresora matricial Matriz de 9 pines- NEGRO","S/ 1,750.00","S/ 1,695.00"
"2017-08-28","cÛmputo","linio","Impresora ZJ - 5890K 58mm POS Receipt Thermal Printer USB Port EU PLUG Negro","S/ 142.33","S/ 99.63"
"2017-08-28","cÛmputo","linio","Epson - Impresora Matricial LX-350 9 pines - Negro","S/ 908.70","S/ 799.00"
"2017-08-28","cÛmputo","linio","Impresora laser HP LaserJet Pro M402dn, 40 ppm, LAN/USB 2.0., BLANCO","S/ 1,599.00","S/ 1,339.00"
"2017-08-28","cÛmputo","linio","USB de alta velocidad impresora de recibos para el supermercado - negro","S/ 155.00","S/ 124.00"
"2017-08-28","cÛmputo","linio","Impresora Laser HP LaserJet Pro M203dw WiFi - Blanco","S/ 999.00","S/ 799.00"
"2017-08-28","cÛmputo","linio","QS 8001 Ligero Mini Port√°til Bluetooth 4.0 Impresora EU Enchufe","S/ 316.00","S/ 269.00"
"2017-08-28","cÛmputo","linio","ER 58mm port√°til Bluetooth 4.0 impresora de recibos t√©rmica inal√°mbrica para PC Android Negro.","S/ 258.55","S/ 186.82"
"2017-08-28","cÛmputo","linio","MFC-L5900DW Multifuncional l√°ser empresarial con conectividad en red inal√°mbrica y d√∫plex avanzado","S/ 2,200.00","S/ 2,000.00"
"2017-08-28","cÛmputo","linio","Epson- Impresora TM-U220A, matriz de 9 pines, velocidad de impresi√≥n 4.7 lp- NEGRO","S/ 1,350.00","S/ 1,152.00"
"2017-08-28","cÛmputo","linio","Impresora Multifuncional Laser DCP-5650DN Brother","S/ 2,500.00","S/ 1,990.00"
"2017-08-28","cÛmputo","linio","ZJ - 8250 POS impresora de recibos tÔæ®Ôæ¶rmica con rollos de papel de 80 mm de alta velocidad de impresiÔæ®ÔæÆn","S/ 771.00","S/ 547.00"
"2017-08-28","cÛmputo","linio","IFone 5mw 532nm 2in1 Laser Pointer Pen Beam Light High Power Laser + Star Cap (Black)","S/ 39.00","S/ 31.00"
"2017-08-28","cÛmputo","linio","MFC-L6700DW-Multifuncional l√°ser empresarial con d√∫plex avanzado, conectividad en red inal√°mbrica y amplia capacidad de papel","S/ 3,500.00","S/ 2,999.00"
"2017-08-28","cÛmputo","linio","EW NEJE DK-8 Pro-5 Pulsera USB 500mW grabador Impresora l√°ser m√°quina de grabado del cortador","S/ 642.61","S/ 461.15"
"2017-08-28","cÛmputo","linio","EW NEJE JZ-5 500mW bricolaje USB grabador Impresora l√°ser m√°quina de grabado l√°ser","S/ 599.94","S/ 430.67"
"2017-08-28","cÛmputo","linio","Impresora de tinta HP Officejet 7110 con wifi/ formato A3 / color","S/ 950.00","S/ 875.00"
"2017-08-28","cÛmputo","linio","Impresora ZJ - 5802LD Bluetooth 2.0 58mm Thermal Receipt Printer.","S/ 173.10","S/ 148.87"
"2017-08-28","cÛmputo","linio","EW Impresora de recibos port√°til inal√°mbrica 58 mmBluetooth 4.0 para PC Android","S/ 340.38","S/ 245.27"
"2017-08-28","cÛmputo","linio","mini port√°til de 58 mm bluetooth impresora t√©rmica - negro ( enchufe de la UE )","S/ 238.00","S/ 190.00"
"2017-08-28","cÛmputo","linio","EH pluma impresi√≥n en 3D gris regulaci√≥n de la UE (equipos de tres colores al azar)-Gris","S/ 183.15","S/ 157.51"
"2017-08-28","cÛmputo","linio","Impresora Laser Color HL-L8350CDW con wifi/duplex/ a color/ 32 ppm","S/ 2,500.00","S/ 1,800.00"
"2017-08-28","cÛmputo","linio","Impresora Multifuncional Laser Monocromatica LaserJet Pro MFP M130fw / Con Wi-Fi , USB 2.0",NA,"S/ 1,079.00"
"2017-08-28","cÛmputo","linio","Hp Officejet 200 Mobile","S/ 829.00","S/ 769.00"
"2017-08-28","cÛmputo","linio","Impresora L√°ser Blanco Y Negro HP Laserjet Enterprise M402 Dne","S/ 1,649.00","S/ 1,239.00"
"2017-08-28","cÛmputo","linio","Impresora HP LPQ 80 80mm Recepci√≥n de C√≥digo de Barras T√©rmica con Puerto USB RS232","S/ 411.80","S/ 288.30"
"2017-08-28","cÛmputo","linio","Impresora De Tinta HP Officejet Pro 8210, 18 Ppm/ 34 Ppm, 2400 X 1200 Dpi, WiFi/LAN/USB","S/ 1,000.00","S/ 409.50"
"2017-08-28","cÛmputo","linio","Impresora Epson Ticketera Matricial USB TM-U220, Para Pc, Cajero Automatico, + 2 Cintas ERC-38B","S/ 1,500.00","S/ 1,299.00"
"2017-08-28","cÛmputo","linio","Multifuncional Inalambrica De Tinta Continua Epson L495 Imprime/escanea/copia","S/ 1,336.00","S/ 930.00"
"2017-08-28","cÛmputo","linio","Impresora Epson Ticketera TM-U220PA,matricial , Entratada Paralelo, Para PC, Cajero Automatico + 2 CINTAS ERC-38B","S/ 1,400.00","S/ 990.00"
"2017-08-28","cÛmputo","linio","Impresora Inal√°mbrica Port√°til HP OfficeJet 200 Bluetooth Wi-Fi Negro","S/ 1,269.00","S/ 939.00"
"2017-08-28","cÛmputo","linio","Impresora Inalambrica Laser Xerox Phaser 3330 De 40 Ppm LAN Wi-Fi USB2.0 Blanco","S/ 1,479.00","S/ 1,135.00"
"2017-08-28","cÛmputo","linio","Mano portable 125Khz RFID duplicadora copiadora escritor de la tarjeta EM4100 T5577 Ta","S/ 51.00","S/ 38.00"
"2017-08-28","cÛmputo","linio","IMPRESORA  Epson L - 575 Multifuncional de tinta continua , imprime/escanea/copia/Fax, USB/LAN/WiFi.","S/ 1,500.00","S/ 1,099.00"
"2017-08-28","cÛmputo","linio","ER Nueva impresora 3D Accesorios Extrusora resorte fuerte niquelado primavera","S/ 20.69","S/ 16.92"
"2017-08-28","cÛmputo","linio","ER DIY grabador del laser 500mW NEJE DK_5 Pro USB mejorado con l√°ser m√°quina de grabado-Negro","S/ 549.13","S/ 394.38"
"2017-08-28","cÛmputo","linio","Brother - Impresora l√°ser monocromatica HL5470DW Wifi - Negro","S/ 1,350.00","S/ 1,150.00"
"2017-08-28","cÛmputo","linio","Brother - Impresora L√°ser monocrom√°tica HL5450DN - Negro",NA,"S/ 1,200.00"
"2017-08-28","cÛmputo","linio","Epson- Impresora de tinta continua  L1800, A3+, 15 ppm / 15 ppm, USB 2.0.","S/ 3,800.00","S/ 3,180.00"
"2017-08-28","cÛmputo","linio","Brother - Impresora L√°ser Led con WIFI HL-3170CDW / Wifi / impresion 23 ppm Color - Negro","S/ 1,400.00","S/ 1,120.00"
"2017-08-28","cÛmputo","linio","Epson - Impresora Matricial FX-890 - Negro","S/ 1,900.00","S/ 1,669.00"
"2017-08-28","cÛmputo","linio","QS 5806 √<U+009A>til Ligero Mini Port√°til Bluetooth 4.0 Impresora EU PLUG","S/ 204.00","S/ 174.00"
"2017-08-28","cÛmputo","linio","Impresora 58mm Thermal Dot Receipt Printer EU Plug-Blanco","S/ 191.00","S/ 115.00"
"2017-08-28","cÛmputo","linio","Cartucho de tinta para tinte de 4 colores El ajuste de CISS se adapta a la impresora de la serie Canon","S/ 40.00","S/ 32.00"
"2017-08-28","cÛmputo","linio","Epson - Impresora Matricial LQ-590 Matriz de 24 pines - Gris","S/ 1,900.00","S/ 1,710.00"
"2017-08-28","cÛmputo","linio","Impresora ZJ - 5890T 58mm USB Thermal Receipt Printer..","S/ 142.87","S/ 122.87"
"2017-08-28","cÛmputo","linio","Impresora Multifuncional a color HP LaserJet Pro M176n - Negro","S/ 1,450.00","S/ 1,185.99"
"2017-08-28","cÛmputo","linio","Impresora Multifuncional Epson L220",NA,"S/ 699.00"
"2017-08-28","cÛmputo","linio","Impresora Epson TM-U220A, matriz de 9 pines","S/ 2,326.00","S/ 1,457.00"
"2017-08-28","cÛmputo","linio","Impresora dise√±o Fotogr√°fica PictureMate PM225 Alta resolucion-Negro","S/ 900.00","S/ 789.00"
"2017-08-28","cÛmputo","linio","IMPRESORA MULTIFUNCIONAL CANON A COLOR A4 CANON E-401","S/ 239.80","S/ 219.50"
"2017-08-28","cÛmputo","linio","Impresora Epson  TM-T20II - ETHERNET termica-nagro","S/ 999.00","S/ 855.00"
"2017-08-28","cÛmputo","linio","Impresora termica Epson TM-T88V, velocidad de impresion 300 mm/seg, color negro.","S/ 1,990.00","S/ 1,800.00"
"2017-08-28","cÛmputo","linio","Multifuncional de tinta continua Epson L475",NA,"S/ 930.00"
"2017-08-28","cÛmputo","linio","Brother - Etiquetadora QL-1060N - Gris/Negro","S/ 1,300.00","S/ 1,043.00"
"2017-08-28","cÛmputo","linio","Impresora t√©rmica directa Epson TM-T88V - Monocromo - 80 mm (3.15"") Ancho de Impresi√≥n - USB - En Paralelo","S/ 1,400.00","S/ 1,221.00"
"2017-08-28","cÛmputo","linio","Impresora Laser Hp Laserjet Pro M102w  23 Ppm 600x600 Dpi, Wifi/Usb2.0.","S/ 599.00","S/ 450.00"
"2017-08-28","cÛmputo","linio","Impresora laser HP LaserJet Pro CP1025nw  Color","S/ 1,000.00","S/ 925.50"
"2017-08-28","cÛmputo","linio","Impresora De Tinta HP A3 Officejet 7110 - Negro","S/ 989.90","S/ 765.00"
"2017-08-28","cÛmputo","linio","Impresora de tinta HP Officejet Pro 8210 con wifi - Negro","S/ 549.99","S/ 331.00"
"2017-08-28","cÛmputo","linio","Impresora Multifuncional de tinta continua Epson WorkForce M205 - Negro","S/ 1,200.00","S/ 925.00"
"2017-08-28","cÛmputo","linio","Epson L220 Impresora Multifuncional Imprime/escanea/copia USB 2.0 Negro","S/ 850.00","S/ 599.99"
"2017-08-28","cÛmputo","linio","Epson - Impresora Ecotank L310 - Negro","S/ 690.00","S/ 619.00"
"2017-08-28","cÛmputo","linio","Epson - Impresora de Tinta Continua L310 33ppm 15ppm USB 2.0 - Negro","S/ 787.00","S/ 599.00"
"2017-08-28","cÛmputo","linio","Kyocera - Multifuncional L√°ser A3 FS-6525MFP - Blanco","S/ 6,500.00","S/ 5,999.90"
"2017-08-28","cÛmputo","linio","Multifuncional de tinta continua Epson L375, imprime/escanea/copia, WiFi/USB 2.0. - Negro","S/ 779.99","S/ 725.00"
"2017-08-28","cÛmputo","linio"," Impresora Multifuncional EcoTank  L380 Con Sistema Original Tanque De Tinta","S/ 750.00","S/ 589.00"
"2017-08-28","cÛmputo","linio","EPSON - Impresora L455 Multifuncional Wifi - Negro","S/ 1,090.00","S/ 749.00"
"2017-08-28","cÛmputo","linio","Brother - Impresora Laser Monocrom√°tica HL-L2360DW - Negro.","S/ 780.00","S/ 680.00"
"2017-08-28","cÛmputo","linio","Impresora Termica Epson TM-T20II, Velocidad De Impresi√≥n 200 Mm/seg.","S/ 950.00","S/ 870.00"
"2017-08-28","cÛmputo","linio","Impresora Laser Monocromatica Brother HL-L6400DW-Blanco","S/ 2,600.00","S/ 2,359.00"
"2017-08-28","cÛmputo","linio","Impresora Matricial Epson FX-890 - Negro ","S/ 1,850.00","S/ 1,780.00"
"2017-08-28","cÛmputo","linio","Impresora Multifuncional de tinta continua Canon Pixma G2100 - Negro","S/ 639.00","S/ 559.00"
"2017-08-28","cÛmputo","linio","Epson L575 Impresora Multifuncional De Tinta Continua","S/ 1,100.00","S/ 999.00"
"2017-08-28","cÛmputo","linio","Digital LCD Contraluz Termostato Controlador De Temperatura Para Acuario Pecera Reptil Terrario Incubadora 110V / 220V","S/ 179.00","S/ 177.00"
"2017-08-28","cÛmputo","linio","64 Bits 8 * 8 WS2812 5050 RGB LED Incorporado Todo Color Driver Luces Tablero M√≥dulo De Desarrollo De","S/ 135.00","S/ 133.00"
"2017-08-28","cÛmputo","linio","Mini Profesional 3 En 1 PH Monitor De Calidad De Agua De Agua Calidad Medidor Multipar√°metro Y Dispositivo De An√°lisis De Calidad De TDS Medidor Acidometer Agua","S/ 151.00","S/ 149.00"
"2017-08-28","cÛmputo","linio","KKmoon Kit DIY Capacitancia LCD Multi-metro Inductor Condensador ESR Inductancia Resistencia M328 Transistor Tester","S/ 128.00","S/ 126.00"
"2017-08-28","cÛmputo","linio","Pro'sKit PD-372 Mini Tornillo De Banco Mesa Vice Banco De Trabajo Para DIY Joyer√≠a Artesan√≠a Molde Fijo Herramienta De La Reparaci√≥n (mand√≠bula Apertura De 25mm)","S/ 108.00","S/ 106.00"
"2017-08-28","cÛmputo","linio","TAIDEA Doble Diamante Cuchillo Afilador Cocina Cuchillos De Cer√°mica Met√°lica Afilar 600/1000 Grano Pulido Herramienta T1102D","S/ 118.00","S/ 116.00"
"2017-08-28","cÛmputo","linio","Soldadura Soldadura Hierro Punta Limpiador Met√°lica Y Soporte Weilding Limpieza Herramienta","S/ 87.00","S/ 85.00"
"2017-08-28","cÛmputo","linio","KKmoon MB102 MB-102 SOLDERLESS Protoboard 830 Tie Punto Placa PCB Para Arduino","S/ 86.00","S/ 84.00"
"2017-08-28","cÛmputo","linio","Temperatura LCD Digital Term√≥metro Humedad Medidor De Reloj","S/ 96.00","S/ 94.00"
"2017-08-28","cÛmputo","linio","Higr√≥metro Term√≥metro Digital","S/ 96.00","S/ 94.00"
"2017-08-28","cÛmputo","linio","Term√≥metro Digital De Temperatura Y Humedad","S/ 107.00","S/ 105.00"
"2017-08-28","cÛmputo","linio","KKmoon 400W DC-DC M√≥dulo Boost Step-up Convertidor Fuente De Alimentaci√≥n 6-40V/8-80V","S/ 140.00","S/ 138.00"
"2017-08-28","cÛmputo","linio","Digital Infrarrojo Term√≥metro Temperatura Tester Pir√≥metro De Alta Precisi√≥n Sin Contacto IR-55~650¬∞C(-58~1202¬∞F)","S/ 142.00","S/ 140.00"
"2017-08-28","cÛmputo","linio","Doble L√°ser De Alta Precisi√≥n Sin Contacto IR Digital Infrarrojo Term√≥metro Medidor Pir√≥metro De Temperatura -50 ~ 1050 ¬∞ C (-58 ~ 1922 ¬∞ F)","S/ 169.00","S/ 167.00"
"2017-08-28","cÛmputo","linio","4 En 1 Matriz De Punto MCU Pantalla LED M√≥dulo Kit De Bricolaje Para Arduino 5 PC Conexi√≥n De Los Cables","S/ 100.00","S/ 98.00"
"2017-08-28","cÛmputo","linio","MASTECH-60 ¬∞ C ~ 500 ¬∞ C Sin Contacto Port√°til LCD Digital En Color Muestra IR Infrarrojo Term√≥metro L√°ser Temperatura Tester Pir√≥metro","S/ 249.00","S/ 247.00"
"2017-08-28","cÛmputo","linio","1 Canal Rel√© M√≥dulo T√°ctil Interruptor 5V","S/ 80.00","S/ 78.00"
"2017-08-28","cÛmputo","linio","Mini Pluma De Digitaces LCD IR Sin Contacto Term√≥metro Infrarrojo -50 ~ 250 Grados","S/ 104.00","S/ 102.00"
"2017-08-28","cÛmputo","linio","LCD CFM/CMM Pantalla Anem√≥metro T√©rmico Termo Anem√≥metro Term√≥metro Infrarrojo Medida Viento Velocidad Anemograph","S/ 178.00","S/ 176.00"
"2017-08-28","cÛmputo","linio","TAK TAK-HC300 12:1 Sin Contacto Infrarrojos Arma Term√≥metro IR Tempereture Sensor Medidor - 32 ~ 300 ¬∞ C / - 26‚<U+0084><U+0089> ~ 572‚<U+0084><U+0089>","S/ 146.00","S/ 144.00"
"2017-08-28","cÛmputo","linio","500W Junta De Amplificador De Alta Potencia IRS2092S Mono-canal De Audio Digital Clase D Amplificador HIFI","S/ 181.00","S/ 179.00"
"2017-08-28","cÛmputo","linio","LCD Digital Term√≥metro Higr√≥metro Temperatura Humedad Del Probador Del Metro Del Reloj W / Magn√©tica","S/ 107.00","S/ 105.00"
"2017-08-28","cÛmputo","linio","12V 40A AMP 5 SPDT Del Coche Cami√≥n Parada Automotor Autom√≥vil Con 5 Pin Socket 5 Alambres Para El GPS De La Luz Artificial Ventilador Aire Acondicionado","S/ 79.00","S/ 77.00"
"2017-08-28","cÛmputo","linio","Temperatura Humedad LCD Digital Term√≥metro Higr√≥metro Medidor Con Sensor Externo Con Cable","S/ 105.00","S/ 103.00"
"2017-08-28","cÛmputo","linio","12V 5 Pin LED Flasher Relay Arreglo Para El Autom√≥vil Automoci√≥n LED Bombilla De La Se√±al De Salida Del Flash Hyper Problema Para Ford Lincoln","S/ 85.00","S/ 83.00"
"2017-08-28","cÛmputo","linio","EN 858 Digital Alcoholimetro Con Retroiluminaci√≥n Alcoholemia Conduciendo Essentials","S/ 148.00","S/ 146.00"
"2017-08-28","cÛmputo","linio","KKmoon Portable Digital Alcohol Tester Medidor Detector Alcoholemia","S/ 102.00","S/ 100.00"
"2017-08-28","cÛmputo","linio","Handheld Sin Contacto Digital LCD Laser IR Infrarrojo Term√≥metro Probador Pir√≥metro De Temperatura-50 ¬∞ C ~ 700 ¬∞ C","S/ 198.00","S/ 196.00"
"2017-08-28","cÛmputo","linio","Electronico Term√≥metro Infrarrojo Sensor Remoto","S/ 103.00","S/ 101.00"
"2017-08-28","cÛmputo","linio","7,023 MHz PIXIE DIY Kit CW Corto Onda Ham Radio Tel√©grafo Receptor Transmisor Receptor","S/ 95.00","S/ 93.00"
"2017-08-28","cÛmputo","linio","Alta Calidad Pistola De Aire Caliente IC SMD De Calor Ajustable Desolder Juego De Herramientas Pantalla LCD Con Control De Temperatura BGA Boquilla AC220V 450W Digital Port√°til","S/ 226.00","S/ 224.00"
"2017-08-28","cÛmputo","linio","Term√≥metro Infrarojo","S/ 132.00","S/ 130.00"
"2017-08-28","cÛmputo","linio","ESP8266 Serial Port WIFI M√≥dulo De Transceptor Inal√°mbrico A Larga Distancia AP + STA ESP-07","S/ 84.00","S/ 82.00"
"2017-08-28","cÛmputo","linio","2A DC-DC Rectificador S√≠ncrono Digital Poder Reductor Fuente M√≥dulo 4.5-24V/0.93-20V Verde LED Volt√≠metro","S/ 89.00","S/ 87.00"
"2017-08-28","cÛmputo","linio","Voltaje Constante Digital Actual Control Programable Descender De Alimentaci√≥n M√≥dulo Display LCD 0-20.0V/0-2.00A","S/ 138.00","S/ 136.00"
"2017-08-28","cÛmputo","linio","Voltaje Constante Digital Actual Descender Programable Alimentaci√≥n M√≥dulo Display LCD 0-50.00V/0-2.000A","S/ 178.00","S/ 176.00"
"2017-08-28","cÛmputo","linio","TU-511 5'' Mini Alicate Diagonal De Corte / Cizalla Cortaalambre / Tenaza De Corte / Herramientas De Estilo Japon√©s De Mejor Calidad","S/ 94.00","S/ 92.00"
"2017-08-28","cÛmputo","linio","TU-1041 6,5 '' Precisi√≥n Cable Pelador Cortador De Alambre Pinza Crimpadora Herramientas Desmontaje 18-10AWG","S/ 89.00","S/ 87.00"
"2017-08-28","cÛmputo","linio","Detector De Fugas De Gas Port√°til Gas Combustible Mini Detector Con Alarma De Luz Y Sonida","S/ 162.00","S/ 160.00"
"2017-08-28","cÛmputo","linio","TU-12B 5'' Est√°tica Fino El√°stico Negro Punta Recta Pinzas Pinza Precisi√≥n Reparaci√≥n Acero Inoxidable","S/ 76.00","S/ 74.00"
"2017-08-28","cÛmputo","linio","KKmoon Herramientas TU-190-02 7.5''Locking Que Prensa Press Alicates Crimper Abrazaderas Electricista Para Terminales No Aislados-24-14AWG","S/ 128.00","S/ 126.00"
