"fecha","categoria","ecommerce","marca","producto","precio.antes","precio.actual","sku","rangos"
"2017-08-24","cÛmputo","linio","EPSON","Impresora De Tinta Para Fotos PictureMate PM-525",950,742.99,"Impresora De Tinta Para Fotos PictureMate PM-525","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","EPSON","Impresora L656 Multifuncional De Tinta Continua , Imprime/escanea/copia/Fax, USB/LAN/WiFi.",1999,1819,"Impresora L656 Multifuncional De Tinta Continua , Imprime/escanea/copia/Fax, USB/LAN/WiFi.","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","Otras","Brother - Impresora Multifuncional L√°ser DCP-L2540DW - Negro",990,860,"Brother - Impresora Multifuncional L√°ser DCP-L2540DW - Negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","HP","Multifuncional Color 4535 +Paquete  Papel",499,329,"Multifuncional Color 4535 +Paquete  Papel","< S/.500"
"2017-08-24","cÛmputo","linio","HP","Impresora De Tinta Officejet Pro 8210",400,387.99,"Impresora De Tinta Officejet Pro 8210","< S/.500"
"2017-08-24","cÛmputo","linio","HP","Impresora Multifuncional OfficeJet Pro 8710 (D9L18A)",699,499,"Impresora Multifuncional OfficeJet Pro 8710 (D9L18A)","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Impresora Brother Dcp-t300 Sistema Continuo De Fabrica",700,640,"Impresora Brother Dcp-t300 Sistema Continuo De Fabrica","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Samsung","Impresora Multifuncional Xpress C480W Color (18/4ppm)",1250,1175,"- Impresora Multifuncional Xpress C480W Color (18/4ppm)","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","EPSON","Impresora Multifuncional De Tinta Continua L220 +1 TINTA L220 NEGRO",890,645.5,"Impresora Multifuncional De Tinta Continua L220 +1 TINTA L220 NEGRO","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Samsung","Multifuncional Xpress C480W Color (18/4ppm)",1190,1000,"- Multifuncional Xpress C480W Color (18/4ppm)","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","HP","Impresora Multifuncional DeskJet GT 5820 Wireles",749,699,"Impresora Multifuncional DeskJet GT 5820 Wireles","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","HP","Impresora GT5810 Multifuncional Sistema Continuo - Negro",899,689,"GT5810","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","CANON","Impresora Pixma E461-Multifuncional",397,239,"Impresora Pixma E461-Multifuncional","< S/.500"
"2017-08-24","cÛmputo","linio","EPSON","WorkForce M205 Multifuncional de tinta continua , imprime/escanea/copia, WiFi/USB 2.0- negro",989,927,"WorkForce M205 Multifuncional de tinta continua , imprime/escanea/copia, WiFi/USB 2.0- negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","CANON","Impresora Multifuncional  MF4320D  Negro",899,739,"MF4320","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","HP","Multifuncional LaserJet Pro Color M477fdw, imprime/escanea/copia/fax, USB 2.0/LAN GbE-blanco",3000,2858,"- Multifuncional LaserJet Pro Color M477fdw, imprime/escanea/copia/fax, USB 2.0/LAN GbE-blanco","S/.2500 - S/.3500"
"2017-08-24","cÛmputo","linio","EPSON","impresora L656 Multifuncional de tinta continua , imprime/escanea/copia/Fax, USB/LAN/WiFi.",1980,1849,"impresora L656 Multifuncional de tinta continua , imprime/escanea/copia/Fax, USB/LAN/WiFi.","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","HP","Impresora Multifuncional DeskJet GT 5810",799,714,"Impresora Multifuncional DeskJet GT 5810","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","CANON","Escaner P-208II",700,638,"Escaner P-208II","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","EPSON","Impresora L656 Multifuncional De Tinta Continua, Imprime/escanea/copia/Fax, USB/LAN/WiFi-Negro",2099,1789,"Impresora L656 Multifuncional De Tinta Continua, Imprime/escanea/copia/Fax, USB/LAN/WiFi-Negro","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","EPSON","Impresora De Tinta Continua L805",1500,1233.99,"Impresora De Tinta Continua L805","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","CANON","G3100 Multifuncional, Imprime, Copia, Escanea, Wifi",620,565,"G3100‚<U+0080><U+008E> Multifuncional, Imprime, Copia, Escanea, Wifi","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","CANON","P-201 Escaner Movil  ImageFORMULA - Negro",1000,530,"P-201 Escaner Movil  ImageFORMULA - Negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","HP","Pro M227FDW LaserJet Imprime/escanea/copia/fax, USB 2.0/LAN/WiFi.",1500,1405.99,"Pro M227FDW LaserJet Imprime/escanea/copia/fax, USB 2.0/LAN/WiFi.","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","EPSON","L656 Multifuncional De Tinta Continua , Imprime/escanea/copia/Fax, USB/LAN/WiFi.",1900,1770,"L656 Multifuncional De Tinta Continua , Imprime/escanea/copia/Fax, USB/LAN/WiFi.","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","Otras","brother- DCP-T500w Impresora Multif. de Tinta Continua con Wi-Fi+ 01 tinta negro",740,725,"brother- DCP-T500w Impresora Multif. de Tinta Continua con Wi-Fi+ 01 tinta negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","Xpress M2885FW Impresora Mono (20 ppm)",1500,1300,"Xpress M2885FW Impresora Mono (20 ppm)","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","EPSON","Impresora Multifuncional L565 Wi-Fi - Negro",1199,1059,"- Impresora Multifuncional L565 Wi-Fi - Negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Samsung","Impresora Multifuncional SL M4070FR - Blanco",3000,2750,"- Impresora Multifuncional SL M4070FR - Blanco","S/.2500 - S/.3500"
"2017-08-24","cÛmputo","linio","Samsung","SAMSUNG- IMPRESORA MULTIFUNCIONAL M2070",650,530,"SAMSUNG- IMPRESORA MULTIFUNCIONAL M2070","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","CANON","Impresora Multifuncional de tinta continua Pixma G2100, imprime/escanea/copia, USB.",840,559,"Impresora Multifuncional de tinta continua Pixma G2100, imprime/escanea/copia, USB.","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","Impresora Multif. de Tinta Continua brother DCP-T500w con Wi-Fi, pantalla Led",900,675.5,"Impresora Multif. de Tinta Continua brother DCP-T500w con Wi-Fi, pantalla Led","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","EPSON","L220 Multifuncional de tinta continua + tinta 70ml negro",750,700,"L220 Multifuncional de tinta continua + tinta 70ml negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","EPSON","L575 Multifuncional de tinta continua WiFi. + tinta 70ml- negro",1200,1123,"L575 Multifuncional de tinta continua WiFi. + tinta 70ml- negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","HP","ESCANER SCANJET PRO 2500 F1",1650,1536.45,"ESCANER SCANJET PRO 2500 F1","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","EPSON","L1300 Impresora De Tinta Continua- Negro",3000,2328,"L1300 Impresora De Tinta Continua- Negro","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","EPSON","L395 Multifuncional De Tinta Continua Imprime/escanea/copia, WiFi/USB 2.0",900,849.99,"L395 Multifuncional De Tinta Continua Imprime/escanea/copia, WiFi/USB 2.0","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","CANON","Escaner DR-M160",4000,3700,"Escaner DR-M160","S/.3500 - S/.4500"
"2017-08-24","cÛmputo","linio","EPSON","WorkForce M205 Multifuncional de tinta continua- negro",1100,936,"WorkForce M205 Multifuncional de tinta continua- negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","EPSON","EPSON- Multifuncional de tinta continua  L850, imprime/escanea/copia, foto, CD/DVD, USB 2.0.",1900,1780,"EPSON- Multifuncional de tinta continua  L850, imprime/escanea/copia, foto, CD/DVD, USB 2.0.","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","Otras","Brother - Impresora Dcp-T500w Multifuncional Wifi De Tinta Continua - Negro",899,689,"Brother - Impresora Dcp-T500w Multifuncional Wifi De Tinta Continua - Negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","HP","HP- Multifuncional a colorl  LaserJet Pro M176n, imprime/escanea/copia/fax, USB 2.0/LAN- negro",1550,1240,"HP- Multifuncional a colorl  LaserJet Pro M176n, imprime/escanea/copia/fax, USB 2.0/LAN- negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","HP","Impresora Multifuncional De Tinta Continua Deskjet GT5820, Imprime/escanea/copia, USB.",900,733.5,"GT5820","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","HP","Multifuncional Laserjet Pro Color M477FDW",4500,2950,"Multifuncional Laserjet Pro Color M477FDW","S/.2500 - S/.3500"
"2017-08-24","cÛmputo","linio","EPSON","Workforce Ds-670 Alimentador De Hojas, Escaneo Doble Cara, 600 Dpi.",4850,4220,"Workforce Ds-670 Alimentador De Hojas, Escaneo Doble Cara, 600 Dpi.","S/.3500 - S/.4500"
"2017-08-24","cÛmputo","linio","Samsung","Impresora SL-C410W A Laser - Blanco",899,649,"Impresora SL-C410W A Laser - Blanco","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","HP","Escaner 700 S3",6420.99,6023.89,"Escaner 700 S3","> S/.4,500"
"2017-08-24","cÛmputo","linio","EPSON","L310 IMPRESORA DE TINTA CONTINUA",710,659.64,"L310 IMPRESORA DE TINTA CONTINUA","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","CANON","Escaner DR-C240",2500,2360,"Escaner DR-C240","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","HP","Impresora Multif. LaserJet Pro M277dw color, imprime/escanea/copia/fax.",2200,1889.99,"Impresora Multif. LaserJet Pro M277dw color, imprime/escanea/copia/fax.","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","Otras","Brother - Impresora L√°ser Multifuncional Inal√°mbrica MFC-L2740DW - Negro",1500,1295,"Brother - Impresora L√°ser Multifuncional Inal√°mbrica MFC-L2740DW - Negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","EPSON","L220 Multifuncional de Tinta Continua Imprime Escanea Copia - Negro",899,727,"- L220 Multifuncional de Tinta Continua Imprime Escanea Copia - Negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","brother- impresora laser monocromatica MFC-L2740DW- wifi color negro",1460,1320,"brother- impresora laser monocromatica MFC-L2740DW- wifi color negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","Impresora Brother -  Dcp-T500w Multifuncional Wifi De Tinta Continua - Negro",899,689,"Impresora Brother -  Dcp-T500w Multifuncional Wifi De Tinta Continua - Negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","HP","HP- Multifuncional de tinta DeskJet Ink Advantage Ultra 4729, imprime/escanea/copia.- negro, wifi",599,329,"HP- Multifuncional de tinta DeskJet Ink Advantage Ultra 4729, imprime/escanea/copia.- negro, wifi","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Impresora Multifuncional Laser A Color Xerox WorkCentre 6027",1450,1365,"Impresora Multifuncional Laser A Color Xerox WorkCentre 6027","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","IMPRESORA BROTHER DCP-T700W Multifuncional De Inyecci√≥n De Tinta A Color Con Conectividad Inal√°mbrica",NA,780,"IMPRESORA BROTHER DCP-T700W Multifuncional De Inyecci√≥n De Tinta A Color Con Conectividad Inal√°mbrica","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","CANON","Multifuncional De Tinta Pixma MG3610, Imprime/escanea/copia, USB 2.0/Wi-Fi",NA,330,"MG3610","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Brother - Impresora L√°ser HL-1212W - Negro",380,328,"Brother - Impresora L√°ser HL-1212W - Negro","< S/.500"
"2017-08-24","cÛmputo","linio","EPSON","Impresora L475, Imprime/escanea/copia, WiFi/USB 2.0. - Negro",999,883,"Impresora L475, Imprime/escanea/copia, WiFi/USB 2.0. - Negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","HP","Impresora multifuncional Color LaserJet Pro M277dw",1999,1799,"Impresora multifuncional Color LaserJet Pro M277dw","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","Otras","Brother - Impresora Multifuncional Inkbenefit DCP-105 Wi-Fi - Negro",598,499,"Brother - Impresora Multifuncional Inkbenefit DCP-105 Wi-Fi - Negro","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Brother - Multifuncional L√°ser Color DCP 9020CDN - Negro",1600,1490,"Brother - Multifuncional L√°ser Color DCP 9020CDN - Negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","HP","Impresora Multifuncional DeskJet Ink Advantage Ultra 5739",799,499,"Impresora Multifuncional DeskJet Ink Advantage Ultra 5739","< S/.500"
"2017-08-24","cÛmputo","linio","CANON","Multifuncional de tinta continua Pixma G3100",799,590,"Multifuncional de tinta continua Pixma G3100","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","EPSON","L1455 Impresora Multifuncional EcoTank- Negro",4200,3959.99,"L1455 Impresora Multifuncional EcoTank- Negro","S/.3500 - S/.4500"
"2017-08-24","cÛmputo","linio","EPSON","Impresora Multifuncional L395 Con Sistema Original Tanque De Tinta",800,759.9,"Impresora Multifuncional L395 Con Sistema Original Tanque De Tinta","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","CANON","IMPRESORA PIXMA",790,569.8,"IMPRESORA PIXMA","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","EPSON","Multifuncional de Tinta Continua L575 - Negro",1280,1050,"- Multifuncional de Tinta Continua L575 - Negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","EPSON","Impresora L850  Imprime/escanea/copia, Foto, CD/DVD, USB 2.0.",1900,1745,"Impresora L850  Imprime/escanea/copia, Foto, CD/DVD, USB 2.0.","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","HP","T√≥ner LaserJet 507x CE400X",890,680,"CE400","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","Brother - Multifuncional L√°ser Inal√°mbrica MFC 9330CDW - Blanco y Negro",2500,1890,"Brother - Multifuncional L√°ser Inal√°mbrica MFC 9330CDW - Blanco y Negro","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","CANON","IMPRESORA MULTIFUNCIONAL  G3100",NA,550,"IMPRESORA MULTIFUNCIONAL  G3100","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","EPSON","Impresora De Tinta Para Fotos PictureMate PM-525",850,749.99,"Impresora De Tinta Para Fotos PictureMate PM-525","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","Brother PT-H110 Rotuladora Port√°til P-Touch PT-H110 -Negra",189,169,"Brother PT-H110 Rotuladora Port√°til P-Touch PT-H110 -Negra","< S/.500"
"2017-08-24","cÛmputo","linio","CANON","Impresora Multifuncional De Tinta Continua Pixma G2100 - Negro",639,559,"Impresora Multifuncional De Tinta Continua Pixma G2100 - Negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","Impresora Multifuncional Brother DCP-L5650DN",NA,2320,"Impresora Multifuncional Brother DCP-L5650DN","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","Otras","Brother - Escaner Color ADS-2400N - Negro.",2000,1800,"Brother - Escaner Color ADS-2400N - Negro.","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","EPSON","Impresora L310 - Negro",690,619,"- Impresora L310 - Negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","Kyocera - Multifuncional L√°ser Monocromo A4 Ecosys M2035dn - Blanco",2620,2299.9,"Kyocera - Multifuncional L√°ser Monocromo A4 Ecosys M2035dn - Blanco","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","Otras","Impresora Multifuncional laser Monocromatico brother DCP-L2540DW - Negro",970,859,"Impresora Multifuncional laser Monocromatico brother DCP-L2540DW - Negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","Impresora Multifuncional laser Monocromatico brother MFC-L2740DW - Negro",1360,1295,"Impresora Multifuncional laser Monocromatico brother MFC-L2740DW - Negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","Kyocera Ecosys M6030CDN",3500,3200,"Kyocera Ecosys M6030CDN","S/.2500 - S/.3500"
"2017-08-24","cÛmputo","linio","HP","Impresora Multifuncional DeskJet GT 5810",699,649,"Impresora Multifuncional DeskJet GT 5810","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","HP","Impresora multifuncional LaserJet Pro MFP M176n",1299,1199,"Impresora multifuncional LaserJet Pro MFP M176n","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","CANON","Botella De Tinta GI-190 Y, Amarillo.",52,37,"Botella De Tinta GI-190 Y, Amarillo.","< S/.500"
"2017-08-24","cÛmputo","linio","HP","4729-Impresora Multifuncional De Tinta DeskJet Ink Advantage Ultra 4729 -Negro",800,345,"4729-Impresora Multifuncional De Tinta DeskJet Ink Advantage Ultra 4729 -Negro","< S/.500"
"2017-08-24","cÛmputo","linio","CANON","Escaner Movil Imageformula P-208II, Alimentacion Por USB, 600 Dpi",750,639,"Escaner Movil Imageformula P-208II, Alimentacion Por USB, 600 Dpi","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","IMPRESORA BROTHER DCP-T300 Multifuncional",NA,563,"IMPRESORA BROTHER DCP-T300 Multifuncional","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","Brother- Impresora L√°ser Multifuncional Inal√°mbrica Monocrom√°tica DCP-L2540DW - Negro",1000,857,"Brother- Impresora L√°ser Multifuncional Inal√°mbrica Monocrom√°tica DCP-L2540DW - Negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","Multifuncional l√°ser empresarial MFC-L6700DW",3500,2999.9,"Multifuncional l√°ser empresarial MFC-L6700DW","S/.2500 - S/.3500"
"2017-08-24","cÛmputo","linio","Otras","PARLANTE CREATIVE INSPIRE A120 2.1 9W BLACK",150,90,"PARLANTE CREATIVE INSPIRE A120 2.1 9W BLACK","< S/.500"
"2017-08-24","cÛmputo","linio","EPSON","L656 Impresora Multifuncional De Tinta Continua - Negro",1998,1811,"L656 Impresora Multifuncional De Tinta Continua - Negro","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","EPSON","L495, Multifuncional De Tinta Continua , Imprime/escanea/copia, WiFi/USB 2.0",1200,924.9,"L495, Multifuncional De Tinta Continua , Imprime/escanea/copia, WiFi/USB 2.0","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","Brother MFC-j5330DW Impresora Multifuncional De Inyecci√≥n De Tinta Wifi -Negro",1400,900,"Brother MFC-j5330DW Impresora Multifuncional De Inyecci√≥n De Tinta Wifi -Negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Samsung","Multifuncional L√°ser Xpress M2070W, Imprime/escanea/copia, USB/WiFi.- Gris",700,499.99,"Multifuncional L√°ser Xpress M2070W, Imprime/escanea/copia, USB/WiFi.- Gris","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Kyocera - Multifuncional L√°ser Color A3 FS-C8520MFP - Blanco",9500,7200,"Kyocera - Multifuncional L√°ser Color A3 FS-C8520MFP - Blanco","> S/.4,500"
"2017-08-24","cÛmputo","linio","HP","Multifuncional de tinta DeskJet Ink Advantage Ultra 2529",600,575,"Multifuncional de tinta DeskJet Ink Advantage Ultra 2529","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","kyocera-Impresora Multifuncional Kyocera ECOSYS M2035DN",2650,2441,"kyocera-Impresora Multifuncional Kyocera ECOSYS M2035DN","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","HP","Impresora Multifuncional Deskjet GT5820",900,762,"GT5820","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","Brother DCP-T500W Impresora Multifuncional De Tinta Continua Wifi Negro",890,725,"Brother DCP-T500W Impresora Multifuncional De Tinta Continua Wifi Negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","IMPRESORA DCP-T500W Multifuncional",NA,640,"IMPRESORA DCP-T500W Multifuncional","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","HP","Impresora multinacional  LaserJet Pro M426fdw- F6W15A",2199,1699,"Impresora multinacional  LaserJet Pro M426fdw- F6W15A","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","CANON","Impresora Multifuncional Con Sistema Continuo PIXMA G3100",650,560,"Impresora Multifuncional Con Sistema Continuo PIXMA G3100","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","Impresora l√°ser color HL-L8350CDW",NA,2000,"Impresora l√°ser color HL-L8350CDW","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","Otras","MULTIFUNCIONAL BROTHER MFC-L2740DW 32ppm WIFI",1550,1294,"MULTIFUNCIONAL BROTHER MFC-L2740DW 32ppm WIFI","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","HP","Impresora OfficeJet 7510  Formato Ancho - Negro",999,799.99,"Impresora OfficeJet 7510  Formato Ancho - Negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","HP","Impresora Multifuncional LaserJet Pro M426fdw WiFi",2450,1675.99,"Impresora Multifuncional LaserJet Pro M426fdw WiFi","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","HP","Impresora Multifuncional LaserJet Pro Color M477fdw",3100,2819.99,"Impresora Multifuncional LaserJet Pro Color M477fdw","S/.2500 - S/.3500"
"2017-08-24","cÛmputo","linio","Otras","Impresora Xerox WorkCentre 3345v_Dnip Monocromatica- Blanco",1899,1825,"Impresora Xerox WorkCentre 3345v_Dnip Monocromatica- Blanco","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","Otras","Tinta Brother BT6001BK Negro DCP-T300 DCP-T500 DCP-T700",50,44.5,"BT6001","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Multifuncional l√°ser empresarial MFC-L6900DW",NA,4500,"Multifuncional l√°ser empresarial MFC-L6900DW","S/.3500 - S/.4500"
"2017-08-24","cÛmputo","linio","EPSON","L220 Impresora Multifuncional Imprime/escanea/copia USB 2.0 Negro",850,589.99,"L220 Impresora Multifuncional Imprime/escanea/copia USB 2.0 Negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","Brother - Impresora Multifuncional Dcp-j100 a Tinta de Colores - Negro",560,460,"Brother - Impresora Multifuncional Dcp-j100 a Tinta de Colores - Negro","< S/.500"
"2017-08-24","cÛmputo","linio","HP","Multifuncional Advantage 1515 B2L57A Deskjet-Blanco",NA,199,"Multifuncional Advantage 1515 B2L57A Deskjet-Blanco","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Brother- DCP-T500W  MULTIFUNCIONAL CON SISTEMA CONTINUO-NEGRO",900,690,"Brother- DCP-T500W  MULTIFUNCIONAL CON SISTEMA CONTINUO-NEGRO","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","Impresora Brother DCP-T300 multifuncional color-negro",720,639.9,"Impresora Brother DCP-T300 multifuncional color-negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","HP","Ôªø- Impresora Multifuncional Desjket Advantage 2545 - Blanco",389,245,"Ôªø- Impresora Multifuncional Desjket Advantage 2545 - Blanco","< S/.500"
"2017-08-24","cÛmputo","linio","CANON","Multifuncional MG2410 Inyecci√≥n de Tinta-Blanco",229,189,"MG2410","< S/.500"
"2017-08-24","cÛmputo","linio","CANON","Impresora Pixma E481-Multifuncional",NA,459,"Impresora Pixma E481-Multifuncional","< S/.500"
"2017-08-24","cÛmputo","linio","HP","Multifuncional DeskJet Ink Advantage Ultra 4729 - Negro",400,380,"- Multifuncional DeskJet Ink Advantage Ultra 4729 - Negro","< S/.500"
"2017-08-24","cÛmputo","linio","CANON","Multifuncional De Tinta Continua Pixma G3100, Imprime/escanea/copia, USB / WiFi.",700,590,"Multifuncional De Tinta Continua Pixma G3100, Imprime/escanea/copia, USB / WiFi.","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","Brother - Impresora a Tinta Multifuncional MFC-J200 con Wifi - Negro",690.9,579.99,"Brother - Impresora a Tinta Multifuncional MFC-J200 con Wifi - Negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","CANON","Impresora Multifuncional Pixma G3100 con sistema continuo, imprime/escanea/copia, USB / WiFi.",NA,750,"Impresora Multifuncional Pixma G3100 con sistema continuo, imprime/escanea/copia, USB / WiFi.","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","CANON","Impresora Multifuncional de tinta continua Pixma G2100, imprime/escanea/copia, USB",790,560,"Impresora Multifuncional de tinta continua Pixma G2100, imprime/escanea/copia, USB","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","Brother - Multifuncional Laser con Pantalla T√°ctil y Red Inal√°brica - Negro",2800,1724,"Brother - Multifuncional Laser con Pantalla T√°ctil y Red Inal√°brica - Negro","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","Otras","Brother - Multifuncional Laser de Alta Velocidad con Red e Impresi√≥n Duplex - Negro",1900,1570,"Brother - Multifuncional Laser de Alta Velocidad con Red e Impresi√≥n Duplex - Negro","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","Otras","Copiadora Color imageRUNNER C1325iF",NA,12599,"Copiadora Color imageRUNNER C1325iF","> S/.4,500"
"2017-08-24","cÛmputo","linio","Otras","Multifuncional D√∫plex con Red Ethernet DCP-9020CDN",1980,1498,"Multifuncional D√∫plex con Red Ethernet DCP-9020CDN","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","Brother - Impresora Multifuncional L√°ser DCP-1617NW - Negro",650,570,"Brother - Impresora Multifuncional L√°ser DCP-1617NW - Negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","CANON","Pixma G2100 Multifuncional de tinta continua , imprime/escanea/copia, USB.",NA,649,"Pixma G2100 Multifuncional de tinta continua , imprime/escanea/copia, USB.","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","CANON","Multifuncional A Tinta Pixma G3100",676,591,"Multifuncional A Tinta Pixma G3100","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","Multifuncional PIXMA G3100",NA,699,"Multifuncional PIXMA G3100","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","CANON","MULTIFUNCI√<U+0093>N MG2410 COLOR",NA,209,"MG2410","< S/.500"
"2017-08-24","cÛmputo","linio","EPSON","Multifuncional De Tinta Continua L380, Imprime/escanea/copia, USB 2.0.",699,629,"Multifuncional De Tinta Continua L380, Imprime/escanea/copia, USB 2.0.","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","CANON","Impresora E402 Multifuncional",NA,249,"Impresora E402 Multifuncional","< S/.500"
"2017-08-24","cÛmputo","linio","Otras","Impresora PIXMA G2100",849,609,"Impresora PIXMA G2100","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","EPSON","Multifuncional de tinta continua L375, imprime/escanea/copia, WiFi/USB 2.0.",820,745,"Multifuncional de tinta continua L375, imprime/escanea/copia, WiFi/USB 2.0.","S/.500 - S/.1500"
